Q vs Qb X,Q vs Qb Y,Qb vs Q X,Qb vs Q Y,/Qb X,/Qb Y
1.250000000000001,0.3145884478430227,0.3145884478430227,1.250000000000001,1.250000000000001,1.250000000000001
1.260000000000001,0.3065191925115383,0.3065191925115383,1.260000000000001,1.260000000000001,1.260000000000001
1.270000000000001,0.2990729833233042,0.2990729833233042,1.270000000000001,1.270000000000001,1.270000000000001
1.280000000000001,0.2921700274746166,0.2921700274746166,1.280000000000001,1.280000000000001,1.280000000000001
1.290000000000001,0.2857442257958469,0.2857442257958469,1.290000000000001,1.290000000000001,1.290000000000001
1.300000000000001,0.2797402281976401,0.2797402281976401,1.300000000000001,1.300000000000001,1.300000000000001
1.310000000000001,0.2741112597244472,0.2741112597244472,1.310000000000001,1.310000000000001,1.310000000000001
1.320000000000001,0.2688174891539524,0.2688174891539524,1.320000000000001,1.320000000000001,1.320000000000001
1.330000000000001,0.2638247824317033,0.2638247824317033,1.330000000000001,1.330000000000001,1.330000000000001
1.340000000000001,0.2591037317299975,0.2591037317299975,1.340000000000001,1.340000000000001,1.340000000000001
1.350000000000001,0.2546288844715381,0.2546288844715381,1.350000000000001,1.350000000000001,1.350000000000001
1.360000000000001,0.2503781199792894,0.2503781199792894,1.360000000000001,1.360000000000001,1.360000000000001
1.370000000000001,0.2463321376145284,0.2463321376145284,1.370000000000001,1.370000000000001,1.370000000000001
1.380000000000001,0.2424740314116903,0.2424740314116903,1.380000000000001,1.380000000000001,1.380000000000001
1.390000000000001,0.2387889337411112,0.2387889337411112,1.390000000000001,1.390000000000001,1.390000000000001
1.400000000000001,0.2352637154749331,0.2352637154749331,1.400000000000001,1.400000000000001,1.400000000000001
1.410000000000001,0.2318867332947046,0.2318867332947046,1.410000000000001,1.410000000000001,1.410000000000001
1.420000000000001,0.2286476167742205,0.2286476167742205,1.420000000000001,1.420000000000001,1.420000000000001
1.430000000000001,0.2255370891534639,0.2255370891534639,1.430000000000001,1.430000000000001,1.430000000000001
